veh227	2021-07-28 00:04:33	1081.0	697.95	70	47.952
veh228	2021-07-28 00:04:33	1105.62	719.37	70	40.824
veh229	2021-07-28 00:04:33	731.6	491.41	70	0.000
veh230	2021-07-28 00:04:33	635.91	349.38	70	41.292
veh232	2021-07-28 00:04:33	1213.79	331.07	70	78.516
veh233	2021-07-28 00:04:33	720.52	506.04	70	0.000
veh234	2021-07-28 00:04:33	749.54	812.55	70	52.092
veh235	2021-07-28 00:04:33	611.94	350.24	70	33.372
veh237	2021-07-28 00:04:33	525.04	969.51	70	76.824
veh239	2021-07-28 00:04:33	1354.03	325.21	70	79.020
veh241	2021-07-28 00:04:33	573.53	351.38	70	16.344
veh242	2021-07-28 00:04:33	1141.56	191.9	70	46.404
veh243	2021-07-28 00:04:33	1096.97	971.79	70	0.216
veh244	2021-07-28 00:04:33	1261.0	329.16	70	71.136
veh246	2021-07-28 00:04:33	513.66	352.28	70	34.956
veh247	2021-07-28 00:04:33	1319.88	693.78	70	26.928
veh248	2021-07-28 00:04:33	1481.95	303.23	70	16.956
veh249	2021-07-28 00:04:33	602.49	1056.77	70	45.792
veh25	2021-07-28 00:04:33	1111.41	940.17	70	0.000
veh252	2021-07-28 00:04:33	733.89	522.76	70	32.292
veh253	2021-07-28 00:04:33	529.2	694.43	70	82.332
veh255	2021-07-28 00:04:33	894.47	549.43	70	30.132
veh256	2021-07-28 00:04:33	464.39	696.63	70	81.828
veh257	2021-07-28 00:04:33	1502.39	254.43	70	54.756
veh259	2021-07-28 00:04:33	1527.14	318.05	70	80.064
veh260	2021-07-28 00:04:33	1547.96	252.98	70	51.480
veh39	2021-07-28 00:04:33	1111.6	947.67	70	0.000
veh46	2021-07-28 00:04:33	1352.55	1020.49	70	25.560
veh49	2021-07-28 00:04:33	746.26	966.93	70	27.468
veh61	2021-07-28 00:04:33	625.41	716.23	70	62.316
veh77	2021-07-28 00:04:33	1111.22	932.67	70	0.000
veh8	2021-07-28 00:04:33	1357.33	398.54	70	48.420
veh101	2021-07-28 00:04:34	1294.96	326.11	70	0.000
veh102	2021-07-28 00:04:34	198.94	981.21	70	69.480
veh106	2021-07-28 00:04:34	726.7	428.76	70	62.064
veh118	2021-07-28 00:04:34	1080.96	367.34	70	33.552
veh124	2021-07-28 00:04:34	1103.21	647.39	70	12.960
veh126	2021-07-28 00:04:34	1110.03	884.49	70	48.024
veh130	2021-07-28 00:04:34	490.42	720.03	70	74.880
veh133	2021-07-28 00:04:34	1090.9	734.93	70	0.000
veh134	2021-07-28 00:04:34	1090.52	719.93	70	0.000
veh137	2021-07-28 00:04:34	1081.96	405.41	70	38.268
veh138	2021-07-28 00:04:34	555.36	600.22	70	38.268
veh139	2021-07-28 00:04:34	1110.85	917.67	70	0.108
veh144	2021-07-28 00:04:34	1082.48	425.41	70	40.320
veh145	2021-07-28 00:04:34	1111.04	925.17	70	0.000
veh149	2021-07-28 00:04:34	1098.56	478.29	70	0.000
veh152	2021-07-28 00:04:34	609.12	710.28	70	73.836
veh154	2021-07-28 00:04:34	596.38	970.2	70	24.480
veh161	2021-07-28 00:04:34	603.27	955.04	70	27.720
veh163	2021-07-28 00:04:34	1169.24	676.84	70	58.500
veh165	2021-07-28 00:04:34	1118.89	692.77	70	0.000
veh168	2021-07-28 00:04:34	1013.22	696.05	70	67.536
veh169	2021-07-28 00:04:34	589.23	707.63	70	86.436
veh170	2021-07-28 00:04:34	776.44	962.96	70	36.288
veh171	2021-07-28 00:04:34	602.86	937.48	70	33.480
veh173	2021-07-28 00:04:34	942.05	340.86	70	32.796
veh174	2021-07-28 00:04:34	1174.38	683.12	70	65.844
veh176	2021-07-28 00:04:34	1090.71	727.43	70	0.000
veh178	2021-07-28 00:04:34	1098.36	470.79	70	0.000
veh179	2021-07-28 00:04:34	1103.44	655.77	70	0.108
veh180	2021-07-28 00:04:34	1010.46	699.33	70	68.724
veh182	2021-07-28 00:04:34	1080.39	345.32	70	0.000
veh184	2021-07-28 00:04:34	734.38	532.92	70	33.660
veh185	2021-07-28 00:04:34	1080.58	352.92	70	0.900
veh187	2021-07-28 00:04:34	1056.57	694.87	70	54.396
veh188	2021-07-28 00:04:34	585.56	497.11	70	40.464
veh189	2021-07-28 00:04:34	595.13	685.39	70	0.000
veh190	2021-07-28 00:04:34	1091.09	742.43	70	0.000
veh191	2021-07-28 00:04:34	1126.39	692.57	70	0.000
veh193	2021-07-28 00:04:34	1141.52	674.35	70	55.656
veh195	2021-07-28 00:04:34	972.54	339.91	70	24.120
veh196	2021-07-28 00:04:34	1091.32	953.56	70	22.212
veh197	2021-07-28 00:04:34	1110.66	909.89	70	1.548
veh198	2021-07-28 00:04:34	593.12	625.92	70	48.420
veh200	2021-07-28 00:04:34	1098.15	463.29	70	0.000
veh201	2021-07-28 00:04:34	1040.19	698.52	70	60.048
veh202	2021-07-28 00:04:34	854.66	504.97	70	38.592
veh203	2021-07-28 00:04:34	1052.92	701.37	70	56.772
veh205	2021-07-28 00:04:34	1172.77	679.96	70	65.340
veh206	2021-07-28 00:04:34	756.55	966.67	70	29.088
veh207	2021-07-28 00:04:34	1091.3	750.48	70	8.748
veh209	2021-07-28 00:04:34	886.15	417.11	70	52.956
veh210	2021-07-28 00:04:34	756.87	942.72	70	34.128
veh211	2021-07-28 00:04:34	1082.11	694.79	70	44.208
veh213	2021-07-28 00:04:34	1096.78	964.27	70	0.000
veh214	2021-07-28 00:04:34	1143.35	683.91	70	61.020
veh215	2021-07-28 00:04:34	756.28	924.2	70	36.972
